Year,Country,Country (Code),Attribute,Sector (NACE rev. 2),Value
2013,France,FR,Number of persons employed,Bio-based chemicals (excluding biofuels),10025.19102
2013,France,FR,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",57951.13848
2013,France,FR,Number of persons employed,Bio-based pharmaceuticals,39295.17433
2013,France,FR,Number of persons employed,Bio-based textile,14578.41024
2013,France,FR,Number of persons employed,Bio-based textiles,43449.23191
2013,France,FR,Number of persons employed,Bio-based wearing apparel,16898.98101
2013,France,FR,Number of persons employed,Bioeconomy,1647256.7
2013,France,FR,Number of persons employed,Bioethanol,2802.588529
2013,France,FR,Number of persons employed,Fishing and Aquaculture,18000
2013,France,FR,Number of persons employed,Food,553917
2013,France,FR,Number of persons employed,"Food, beverage and tobacco",626195
2013,France,FR,Number of persons employed,Forestry,29000
2013,France,FR,Number of persons employed,Leather,11971.84065
2013,France,FR,Number of persons employed,Liquid biofuels,2802.588529
2013,France,FR,Number of persons employed,Paper,65433
2013,France,FR,Number of persons employed,Rubber and bio-based plastics,8630.773129
2013,France,FR,Number of persons employed,Tobacco,1838
2013,France,FR,Number of persons employed,Total sectors,25785300
2013,France,FR,Number of persons employed,Wood products,67195.64407
2013,France,FR,Number of persons employed,Wood products and furniture,92425.74066
2013,France,FR,Number of persons employed,Wooden furniture,25230.09659
2013,Germany,DE,Number of persons employed,Agriculture,596000
2013,Germany,DE,Number of persons employed,Beverage,70354
2013,Germany,DE,Number of persons employed,Bio-based chemicals (excluding biofuels),27372.72502
2013,Germany,DE,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",96405.76252
2013,Germany,DE,Number of persons employed,Bio-based pharmaceuticals,57425.26208
2013,Germany,DE,Number of persons employed,Bio-based textile,20622.33769
2013,Germany,DE,Number of persons employed,Bio-based textiles,42890.52661
2013,Germany,DE,Number of persons employed,Bio-based wearing apparel,13931.45246
2013,Germany,DE,Number of persons employed,Biodiesel,3307.472239
2013,Germany,DE,Number of persons employed,Bioeconomy,2013304.988
2013,Germany,DE,Number of persons employed,Bioethanol,714.2603638
2013,Germany,DE,Number of persons employed,Fishing and Aquaculture,5000
2013,Germany,DE,Number of persons employed,Food,797141
2013,Germany,DE,Number of persons employed,"Food, beverage and tobacco",878003
2013,Germany,DE,Number of persons employed,Forestry,40000
2013,Germany,DE,Number of persons employed,Leather,8336.736461
2013,Germany,DE,Number of persons employed,Liquid biofuels,4021.732603
2013,Germany,DE,Number of persons employed,Paper,142030.875
2013,Germany,DE,Number of persons employed,Rubber and bio-based plastics,11607.77542
2013,Germany,DE,Number of persons employed,Tobacco,10508
2013,Germany,DE,Number of persons employed,Total sectors,39531400
2013,Germany,DE,Number of persons employed,Wood products,135281.041
2013,Germany,DE,Number of persons employed,Wood products and furniture,208953.091
2013,Germany,DE,Number of persons employed,Wooden furniture,73672.05
2013,Greece,EL,Number of persons employed,Agriculture,462930
2013,Greece,EL,Number of persons employed,Beverage,8939
2013,Greece,EL,Number of persons employed,Bio-based chemicals (excluding biofuels),871.5860333
2013,Greece,EL,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",6525.430234
2013,Greece,EL,Number of persons employed,Bio-based electricity,42.59071387
2013,Greece,EL,Number of persons employed,Bio-based pharmaceuticals,5519.289882
2013,Greece,EL,Number of persons employed,Bio-based textile,2702.574389
2013,Greece,EL,Number of persons employed,Bio-based textiles,10516.63916
2013,Greece,EL,Number of persons employed,Bio-based wearing apparel,6636.689768
2013,Greece,EL,Number of persons employed,Biodiesel,382.6189593
2013,Greece,EL,Number of persons employed,Bioeconomy,611891.0373
2013,Greece,EL,Number of persons employed,Bioethanol,180.4837671
2013,Greece,EL,Number of persons employed,Fishing and Aquaculture,20960
2013,Greece,EL,Number of persons employed,Food,78040
2013,Greece,EL,Number of persons employed,"Food, beverage and tobacco",88727
2013,Greece,EL,Number of persons employed,Forestry,4630
2013,Greece,EL,Number of persons employed,Leather,1177.375
2013,Greece,EL,Number of persons employed,Liquid biofuels,563.1027264
2013,Greece,EL,Number of persons employed,Paper,6711.625
2013,Greece,EL,Number of persons employed,Rubber and bio-based plastics,134.5543194
2013,Greece,EL,Number of persons employed,Tobacco,1748
2013,Greece,EL,Number of persons employed,Total sectors,3513200
2013,Greece,EL,Number of persons employed,Wood products,6723.529462
2013,Greece,EL,Number of persons employed,Wood products and furniture,10284.6495
2013,Greece,EL,Number of persons employed,Wooden furniture,3561.120034
2013,Hungary,HU,Number of persons employed,Agriculture,151350
2013,Hungary,HU,Number of persons employed,Beverage,13087
2013,Hungary,HU,Number of persons employed,Bio-based chemicals (excluding biofuels),516.4991708
2013,Hungary,HU,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",10658.71373
2013,Hungary,HU,Number of persons employed,Bio-based electricity,446.3205985
2013,Hungary,HU,Number of persons employed,Bio-based pharmaceuticals,8542.060491
2013,Hungary,HU,Number of persons employed,Bio-based textile,3161.225396
2013,Hungary,HU,Number of persons employed,Bio-based textiles,15514.73152
2013,Hungary,HU,Number of persons employed,Bio-based wearing apparel,8333.744228
2013,Hungary,HU,Number of persons employed,Bioeconomy,339667.1794
2013,Hungary,HU,Number of persons employed,Bioethanol,188.2285704
2013,Hungary,HU,Number of persons employed,Fishing and Aquaculture,1160
2013,Hungary,HU,Number of persons employed,Food,89174
2013,Hungary,HU,Number of persons employed,"Food, beverage and tobacco",103534
2013,Hungary,HU,Number of persons employed,Forestry,19410
2013,Hungary,HU,Number of persons employed,Leather,4019.761895
2013,Hungary,HU,Number of persons employed,Liquid biofuels,188.2285704
2013,Hungary,HU,Number of persons employed,Paper,11026.5
2013,Hungary,HU,Number of persons employed,Rubber and bio-based plastics,1600.15407
2013,Hungary,HU,Number of persons employed,Tobacco,1273
2013,Hungary,HU,Number of persons employed,Total sectors,3892800
2013,Hungary,HU,Number of persons employed,Wood products,17011.3625
2013,Hungary,HU,Number of persons employed,Wood products and furniture,26378.68496
2013,Hungary,HU,Number of persons employed,Wooden furniture,9367.322464
2013,Ireland,IE,Number of persons employed,Agriculture,104400
2013,Ireland,IE,Number of persons employed,Beverage,4090
2013,Ireland,IE,Number of persons employed,Bio-based chemicals (excluding biofuels),190.1827445
2013,Ireland,IE,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",5665.746256
2013,Ireland,IE,Number of persons employed,Bio-based pharmaceuticals,5385.380183
2013,Ireland,IE,Number of persons employed,Bio-based textile,414.9197001
2013,Ireland,IE,Number of persons employed,Bio-based textiles,928.5085864
2013,Ireland,IE,Number of persons employed,Bio-based wearing apparel,472.5170631
2013,Ireland,IE,Number of persons employed,Biodiesel,0
2013,Ireland,IE,Number of persons employed,Bioeconomy,171059.1825
2013,Ireland,IE,Number of persons employed,Bioethanol,0
2013,Ireland,IE,Number of persons employed,Fishing and Aquaculture,3780
2013,Ireland,IE,Number of persons employed,Food,40200
2013,Ireland,IE,Number of persons employed,"Food, beverage and tobacco",44290
2013,Ireland,IE,Number of persons employed,Forestry,3400
2013,Ireland,IE,Number of persons employed,Leather,41.0718232
2013,Ireland,IE,Number of persons employed,Liquid biofuels,0
2013,Ireland,IE,Number of persons employed,Paper,2708.5
2013,Ireland,IE,Number of persons employed,Rubber and bio-based plastics,90.18332907
2013,Ireland,IE,Number of persons employed,Total sectors,1937800
2013,Ireland,IE,Number of persons employed,Wood products,4039
2013,Ireland,IE,Number of persons employed,Wood products and furniture,5886.42762
2013,Ireland,IE,Number of persons employed,Wooden furniture,1847.42762
2013,Italy,IT,Number of persons employed,Agriculture,833500
2013,Italy,IT,Number of persons employed,Beverage,35343
2013,Italy,IT,Number of persons employed,Bio-based chemicals (excluding biofuels),8980.874377
2013,Italy,IT,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",46325.68326
2013,Italy,IT,Number of persons employed,Bio-based electricity,1646.403235
2013,Italy,IT,Number of persons employed,Bio-based pharmaceuticals,32121.33138
2013,Italy,IT,Number of persons employed,Bio-based textile,52747.76601
2013,Italy,IT,Number of persons employed,Bio-based textiles,201204.33
2013,Italy,IT,Number of persons employed,Bio-based wearing apparel,82313.26722
2013,Italy,IT,Number of persons employed,Biodiesel,1412.996281
2013,Italy,IT,Number of persons employed,Bioeconomy,1857871.407
2013,Italy,IT,Number of persons employed,Bioethanol,273.4794391
2013,Italy,IT,Number of persons employed,Fishing and Aquaculture,27200
2013,Italy,IT,Number of persons employed,Food,393258
2013,Italy,IT,Number of persons employed,"Food, beverage and tobacco",429195
2013,Italy,IT,Number of persons employed,Forestry,37200
2013,Italy,IT,Number of persons employed,Leather,66143.29678
2013,Italy,IT,Number of persons employed,Liquid biofuels,1686.47572
2013,Italy,IT,Number of persons employed,Paper,69244.875
2013,Italy,IT,Number of persons employed,Rubber and bio-based plastics,5223.477495
2013,Italy,IT,Number of persons employed,Tobacco,594
2013,Italy,IT,Number of persons employed,Total sectors,22190500
2013,Italy,IT,Number of persons employed,Wood products,119881.5313
2013,Italy,IT,Number of persons employed,Wood products and furniture,210668.6397
2013,Italy,IT,Number of persons employed,Wooden furniture,90787.10842
2013,Latvia,LV,Number of persons employed,Agriculture,49490
2013,Latvia,LV,Number of persons employed,Beverage,2386
2013,Latvia,LV,Number of persons employed,Bio-based chemicals (excluding biofuels),976.3127772
2013,Latvia,LV,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",1987.010692
2013,Latvia,LV,Number of persons employed,Bio-based electricity,181.1922647
2013,Latvia,LV,Number of persons employed,Bio-based pharmaceuticals,976
2013,Latvia,LV,Number of persons employed,Bio-based textile,915.7068917
2013,Latvia,LV,Number of persons employed,Bio-based textiles,4794.997776
2013,Latvia,LV,Number of persons employed,Bio-based wearing apparel,3716.957332
2013,Latvia,LV,Number of persons employed,Bioeconomy,130626.9091
2013,Latvia,LV,Number of persons employed,Bioethanol,0
2013,Latvia,LV,Number of persons employed,Fishing and Aquaculture,1400
2013,Latvia,LV,Number of persons employed,Food,23267
2013,Latvia,LV,Number of persons employed,"Food, beverage and tobacco",25674
2013,Latvia,LV,Number of persons employed,Forestry,16870
2013,Latvia,LV,Number of persons employed,Leather,162.333553
2013,Latvia,LV,Number of persons employed,Liquid biofuels,0
2013,Latvia,LV,Number of persons employed,Paper,1271.25
2013,Latvia,LV,Number of persons employed,Rubber and bio-based plastics,34.69791522
2013,Latvia,LV,Number of persons employed,Tobacco,21
2013,Latvia,LV,Number of persons employed,Total sectors,893900
2013,Latvia,LV,Number of persons employed,Wood products,24103.36045
2013,Latvia,LV,Number of persons employed,Wood products and furniture,28958.45838
2013,Latvia,LV,Number of persons employed,Wooden furniture,4855.097928
2013,Lithuania,LT,Number of persons employed,Agriculture,95400
2013,Lithuania,LT,Number of persons employed,Beverage,3207
2013,Lithuania,LT,Number of persons employed,Bio-based chemicals (excluding biofuels),525.849196
2013,Lithuania,LT,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",931.7281347
2013,Lithuania,LT,Number of persons employed,Bio-based electricity,162.6081451
2013,Lithuania,LT,Number of persons employed,Bio-based pharmaceuticals,346.2667492
2013,Lithuania,LT,Number of persons employed,Bio-based textile,3479.827315
2013,Lithuania,LT,Number of persons employed,Bio-based textiles,10716.05022
2013,Lithuania,LT,Number of persons employed,Bio-based wearing apparel,6697.453357
2013,Lithuania,LT,Number of persons employed,Biodiesel,137.0112042
2013,Lithuania,LT,Number of persons employed,Bioeconomy,206650.1729
2013,Lithuania,LT,Number of persons employed,Bioethanol,253.0559964
2013,Lithuania,LT,Number of persons employed,Fishing and Aquaculture,1090
2013,Lithuania,LT,Number of persons employed,Food,38921
2013,Lithuania,LT,Number of persons employed,"Food, beverage and tobacco",42128
2013,Lithuania,LT,Number of persons employed,Forestry,12180
2013,Lithuania,LT,Number of persons employed,Leather,538.7695488
2013,Lithuania,LT,Number of persons employed,Liquid biofuels,390.0672006
2013,Lithuania,LT,Number of persons employed,Paper,3745.625
2013,Lithuania,LT,Number of persons employed,Rubber and bio-based plastics,59.61218947
2013,Lithuania,LT,Number of persons employed,Total sectors,1292800
2013,Lithuania,LT,Number of persons employed,Wood products,20919.22468
2013,Lithuania,LT,Number of persons employed,Wood products and furniture,39906.09422
2013,Lithuania,LT,Number of persons employed,Wooden furniture,18986.86954
2013,Luxembourg,LU,Number of persons employed,Agriculture,3460
2013,Luxembourg,LU,Number of persons employed,Beverage,475
2013,Luxembourg,LU,Number of persons employed,Bio-based chemicals (excluding biofuels),13.11603816
2013,Luxembourg,LU,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",14.76541317
2013,Luxembourg,LU,Number of persons employed,Bio-based electricity,7.66305453
2013,Luxembourg,LU,Number of persons employed,Bio-based textile,28.88977006
2013,Luxembourg,LU,Number of persons employed,Bio-based textiles,28.88977006
